Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,put,latency,0.00018045599460601806
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,put,throughput,5541.517211347053
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,get,latency,0.00017053444385528563
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,get,throughput,5863.91802965384
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,delete,latency,0.00034533398151397705
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,delete,throughput,2895.7474605189586
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,put,latency,0.0003060373067855835
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,put,throughput,3267.575481248834
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,get,latency,0.00029308860301971435
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,get,throughput,3411.9375154711693
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,delete,latency,0.00046033291816711426
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,delete,throughput,2172.340844060539
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,put,latency,0.0004647481441497803
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,put,throughput,2151.703051616097
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,get,latency,0.00034156746864318847
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,get,throughput,2927.679278042224
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,delete,latency,0.0006092633008956909
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,delete,throughput,1641.3264979687415
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,put,latency,0.0001893561840057373
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,put,throughput,5281.052769682457
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,get,latency,0.000175816011428833
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,get,throughput,5687.764111318047
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,delete,latency,0.0003506549119949341
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,delete,throughput,2851.806621817541
Client 0c9f1c9ce76b65166a64cac55db5512e5aa1618ca351a456d6e91b428f258cd1,put,latency,0.00030457570552825926
